Id,Label,timeset,node,node_type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Treshold_01
IADCDredging,IADCDredging,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www2.iadc-dredging.com,www2.iadc-dredging.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
iaeaorg,iaeaorg,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
iag2u,iag2u,,Source,Twitter,0,5,5,0,8,8,1,1,1,0,0
IAGLR,IAGLR,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.sciencedirect.com,www.sciencedirect.com,,Target,Web_Domain,3,0,3,6,0,6,0,0,0,0,0
ialhusseini,ialhusseini,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
iam__yam,iam__yam,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IAm_Renew,IAm_Renew,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.iamrenew.com,www.iamrenew.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
iambo,iambo,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
iamgreenbean,iamgreenbean,,Source,Twitter,0,6,6,0,12,12,1,1,1,0,0
iamneerajkanwar,iamneerajkanwar,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Iamnehawasnik,Iamnehawasnik,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Iamsorrybut1,Iamsorrybut1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
pittsburgh.cbslocal.com,pittsburgh.cbslocal.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IamTheEmeka,IamTheEmeka,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
iamzaki,iamzaki,,Source,Twitter,0,8,8,0,12,12,1,1,1,0,0
thenextweb.com,thenextweb.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
www.foreignaffairs.com,www.foreignaffairs.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
IanBrumpton,IanBrumpton,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ianrtemple,ianrtemple,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IbanPlastic,IbanPlastic,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
ibanplastic.com,ibanplastic.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
IBDeditorials,IBDeditorials,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.investors.com,www.investors.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ICAN_Vic,ICAN_Vic,,Source,Twitter,0,3,3,0,5,5,1,1,1,0,0
ICARUSEU2020,ICARUSEU2020,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ICCA_Canada,ICCA_Canada,,Source,Twitter,0,6,6,0,9,9,1,1,1,0,0
feltonbusinessnews.com,feltonbusinessnews.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
stantec.jobs,stantec.jobs,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
www.stcatharinesstandard.ca,www.stcatharinesstandard.ca,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
ICCCAD,ICCCAD,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ICE_Essex,ICE_Essex,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Ice911Research,Ice911Research,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
IceSif,IceSif,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
icklepickle,icklepickle,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ICLEI_Canada,ICLEI_Canada,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
hosted-p0.vresp.com,hosted-p0.vresp.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
ICLEICBC,ICLEICBC,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.urbangreenup.eu,www.urbangreenup.eu,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ICLG_GLG,ICLG_GLG,,Source,Twitter,0,1,1,0,22,22,1,1,1,0,0
iclg.com,iclg.com,,Target,Web_Domain,1,0,1,22,0,22,0,0,0,0,0
iclimatechanger,iclimatechanger,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IconMedicalNet,IconMedicalNet,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.iconmedicalnetwork.com,www.iconmedicalnetwork.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
ICRISAT_LIBRARY,ICRISAT_LIBRARY,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ICRscience,ICRscience,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.icr.org,www.icr.org,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
IDB_Caribbean,IDB_Caribbean,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.iadb.org,www.iadb.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IDConsortium,IDConsortium,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.idconsortium.es,www.idconsortium.es,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IDDRI_ThinkTank,IDDRI_ThinkTank,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Iddybud,Iddybud,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ideacity,ideacity,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Ideas4Action,Ideas4Action,,Source,Twitter,0,4,4,0,6,6,1,1,1,0,0
en.vietnamplus.vn,en.vietnamplus.vn,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IdeasphereO,IdeasphereO,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.ideasphere.org,www.ideasphere.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
idgie_68,idgie_68,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IdleReduction,IdleReduction,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.idlereduction.com,www.idlereduction.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IDS_UK,IDS_UK,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
alumni.ids.ac.uk,alumni.ids.ac.uk,,Target,Web_Domain,2,0,2,5,0,5,0,0,0,0,0
IDSalumni,IDSalumni,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IEABioenergy,IEABioenergy,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.ieabioenergy.com,www.ieabioenergy.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IEEE_OES,IEEE_OES,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
IEEEDigitalReal,IEEEDigitalReal,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.city.yale.edu,www.city.yale.edu,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IEMplc,IEMplc,,Source,Twitter,0,4,4,0,6,6,1,1,1,0,0
www.the-scientist.com,www.the-scientist.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
IEngineer_CAH,IEngineer_CAH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
news.asce.org,news.asce.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IEntornoNatural,IEntornoNatural,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
n06,n06,,Target,Web_Domain,2,0,2,3,0,3,0,0,0,0,0
IET_online,IET_online,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
www.envirotech-online.com,www.envirotech-online.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
ietrending,ietrending,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ievagram,ievagram,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IF_europe,IF_europe,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
intelligencefusion.co.uk,intelligencefusion.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IFADnews,IFADnews,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ifb_kempten,ifb_kempten,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IFBJohn,IFBJohn,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
iffnmanchester,iffnmanchester,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
pubs.rsc.org,pubs.rsc.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
iflynn,iflynn,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IFPRI,IFPRI,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
wfpc.sanford.duke.edu,wfpc.sanford.duke.edu,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IFRCAfrica,IFRCAfrica,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IFRFOffice,IFRFOffice,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ifrf.net,ifrf.net,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IftekharFoysal,IftekharFoysal,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
ifuternickMS,ifuternickMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
igarape_org,igarape_org,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
igarape.org.br,igarape.org.br,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
iGEN_Tech,iGEN_Tech,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
IGES_EN,IGES_EN,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IgnitiaWeather,IgnitiaWeather,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ignorantjane,ignorantjane,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IgnTorresUlloa,IgnTorresUlloa,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
igor_os777,igor_os777,,Source,Twitter,0,1,1,0,8,8,1,1,1,0,0
igranderojo1,igranderojo1,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
iha_org,iha_org,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.hydropower.org,www.hydropower.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ihpmeuoft,ihpmeuoft,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IIASAVienna,IIASAVienna,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
IIDMA_ecolaw,IIDMA_ecolaw,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
iidma.org,iidma.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
iiea,iiea,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
www.iiea.com,www.iiea.com,,Target,Web_Domain,1,0,1,5,0,5,0,0,0,0,0
IIED,IIED,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IIGCCnews,IIGCCnews,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IISD_news,IISD_news,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
napglobalnetwork.org,napglobalnetwork.org,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
www.gob.pe,www.gob.pe,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IJFAB,IJFAB,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.ijfab.org,www.ijfab.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Ilana_Tzipporah,Ilana_Tzipporah,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.joinjuliana.org,www.joinjuliana.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IlanKelman,IlanKelman,,Source,Twitter,0,2,2,0,5,5,1,1,1,0,0
ilceruttino,ilceruttino,,Source,Twitter,0,11,11,0,19,19,1,1,1,0,0
ILearnWell,ILearnWell,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ILfamilyaction,ILfamilyaction,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ILgreenbuilding,ILgreenbuilding,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
IlonaTaimela,IlonaTaimela,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ilove2runn,ilove2runn,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ilovethearts,ilovethearts,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
imagine_garden,imagine_garden,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
imaginecities,imaginecities,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ImagineTheGreen,ImagineTheGreen,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
ImagineWorldas1,ImagineWorldas1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
talkingpointsmemo.com,talkingpointsmemo.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
imbybio,imbybio,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
IMidwest,IMidwest,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
iMinds_TV,iMinds_TV,,Source,Twitter,0,3,3,0,6,6,1,1,1,0,0
core.tech,core.tech,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ImJoeHarrington,ImJoeHarrington,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
immiemalik,immiemalik,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
mediabites.com.pk,mediabites.com.pk,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
imnomadus,imnomadus,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
www.sfgate.com,www.sfgate.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
imohitburman,imohitburman,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
impactgreen68,impactgreen68,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpactHubBLN,ImpactHubBLN,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
impacthubvienna,impacthubvienna,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpactHuman,ImpactHuman,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpactResolutns,ImpactResolutns,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpactUN,ImpactUN,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
impakterdotcom,impakterdotcom,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpaxAM,ImpaxAM,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Imperfectfruit,Imperfectfruit,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
imperial_isst,imperial_isst,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ImpInvNetwork,ImpInvNetwork,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
Importantnotimp,Importantnotimp,,Source,Twitter,0,5,5,0,8,8,1,1,1,0,0
in2hisgrace,in2hisgrace,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
InakiAhedo,InakiAhedo,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
inapp,inapp,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
sciencenode.org,sciencenode.org,,Target,Web_Domain,3,0,3,22,0,22,0,0,0,0,0
INBO_RIOB,INBO_RIOB,,Source,Twitter,0,2,2,0,11,11,1,1,1,0,0
inbo-news.org,inbo-news.org,,Target,Web_Domain,1,0,1,6,0,6,0,0,0,0,0
www.inbo-news.org,www.inbo-news.org,,Target,Web_Domain,1,0,1,5,0,5,0,0,0,0,0
INChick,INChick,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
INCOBRA1,INCOBRA1,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ec.europa.eu,ec.europa.eu,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
INCOMESCO,INCOMESCO,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
indi8o,indi8o,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
indiablooms,indiablooms,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.indiablooms.com,www.indiablooms.com,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
IndiaGreenBldg,IndiaGreenBldg,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
Indian_Rivers,Indian_Rivers,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
energy.economictimes.indiatimes.com,energy.economictimes.indiatimes.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
IndianaCSmedia,IndianaCSmedia,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
indianscinews,indianscinews,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
hindi.firstpost.com,hindi.firstpost.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
indianwindpower,indianwindpower,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
IndiaSpend,IndiaSpend,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IndiaSpendTamil,IndiaSpendTamil,,Source,Twitter,0,1,1,0,16,16,1,1,1,0,0
tamil.indiaspend.com,tamil.indiaspend.com,,Target,Web_Domain,1,0,1,16,0,16,0,0,0,0,0
indiatimes,indiatimes,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.indiatimes.com,www.indiatimes.com,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
IndiaToday,IndiaToday,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
indiawater,indiawater,,Source,Twitter,0,6,6,0,15,15,1,1,1,0,0
scroll.in,scroll.in,,Target,Web_Domain,3,0,3,5,0,5,0,0,0,0,0
indiecitizn,indiecitizn,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Indiginerd,Indiginerd,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IndigoHaynes,IndigoHaynes,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.piratefm.co.uk,www.piratefm.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Indira_L,Indira_L,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IndolentFop,IndolentFop,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
indyscienceblog,indyscienceblog,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ineeshadvs,ineeshadvs,,Source,Twitter,0,12,12,0,21,21,1,1,1,0,0
interc.pt,interc.pt,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
InesKagubare,InesKagubare,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
InEuropa_UE,InEuropa_UE,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
iNews24,iNews24,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
InfluencePRMag,InfluencePRMag,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
InfoClimatecoin,InfoClimatecoin,,Source,Twitter,0,3,3,0,3,3,1,1,1,0,0
InfoMgmtExec,InfoMgmtExec,,Source,Twitter,0,1,1,0,6,6,1,1,1,0,0
InfopacificNews,InfopacificNews,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
infopacific.org,infopacific.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
infotrop,infotrop,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
infowarsholland,infowarsholland,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
infpwriter,infpwriter,,Source,Twitter,0,6,6,0,11,11,1,1,1,0,0
IngersollRand,IngersollRand,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ingra_h,ingra_h,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ingredient_x,ingredient_x,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
chireviewofbooks.com,chireviewofbooks.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
InHouseMedia4U,InHouseMedia4U,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Inigomarpeni,Inigomarpeni,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
inkedtater,inkedtater,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
inkeyes,inkeyes,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
InkICan,InkICan,,Source,Twitter,0,3,3,0,3,3,1,1,1,0,0
massivesci.com,massivesci.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
inluminoglobal,inluminoglobal,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
blog.inluminoglobal.com,blog.inluminoglobal.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Inn_Tweets,Inn_Tweets,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
primeresi.com,primeresi.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
InnerSelfcom,InnerSelfcom,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
innerself.com,innerself.com,,Target,Web_Domain,1,0,1,5,0,5,0,0,0,0,0
InnovateEurope,InnovateEurope,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
InnovatorAhmed,InnovatorAhmed,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Innspub1,Innspub1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.slideshare.net,www.slideshare.net,,Target,Web_Domain,3,0,3,5,0,5,0,0,0,0,0
insights_west,insights_west,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
InsightsEN,InsightsEN,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.leyton.com,www.leyton.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
insouciantjane,insouciantjane,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
institute3p,institute3p,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.ippp.gmu.edu,www.ippp.gmu.edu,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
InsuranceBizAU,InsuranceBizAU,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
InsuranceBizNZ,InsuranceBizNZ,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
InsuResilience,InsuResilience,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
intaaivn,intaaivn,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
inta-aivn.org,inta-aivn.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
inte1ord,inte1ord,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
www.thesun.co.uk,www.thesun.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
IntegratedSkill,IntegratedSkill,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Integris3B,Integris3B,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
INTEGRITYBC,INTEGRITYBC,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
intelligentins,intelligentins,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.intelligentinsurer.com,www.intelligentinsurer.com,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
IntelOperator,IntelOperator,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.nbcsandiego.com,www.nbcsandiego.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
intercardiff,intercardiff,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.jomec.co.uk,www.jomec.co.uk,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
InterfaithEco,InterfaithEco,,Source,Twitter,0,8,8,0,15,15,1,1,1,0,0
IntiqabRawoof,IntiqabRawoof,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IntlPeaceBureau,IntlPeaceBureau,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Into_the_food,Into_the_food,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
intpolicydigest,intpolicydigest,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
intpolicydigest.org,intpolicydigest.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
InUthdotcom,InUthdotcom,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.inuth.com,www.inuth.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
INVASBio,INVASBio,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
investabel,investabel,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.centralbank.ie,www.centralbank.ie,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
InvestedI,InvestedI,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
investedinterests.com,investedinterests.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
InvestorNy,InvestorNy,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
InvGurInd,InvGurInd,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.investmentguruindia.com,www.investmentguruindia.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Involve_BF,Involve_BF,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IoB_NewsHour,IoB_NewsHour,,Source,Twitter,0,1,1,0,11,11,1,1,1,0,0
insightadvertising.typepad.com,insightadvertising.typepad.com,,Target,Web_Domain,2,0,2,16,0,16,0,0,0,0,0
IoD_NWandIOM,IoD_NWandIOM,,Source,Twitter,0,1,1,0,10,10,1,1,1,0,0
IOELibrary,IOELibrary,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
practicalaction.org,practicalaction.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ione_smith,ione_smith,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
iowacci,iowacci,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IPBES,IPBES,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
IPCC_CH,IPCC_CH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ippcnews,ippcnews,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ipsenvironment,ipsenvironment,,Source,Twitter,0,1,1,0,5,5,1,1,1,0,0
ipsnews,ipsnews,,Source,Twitter,0,1,1,0,13,13,1,1,1,0,0
IraqSTI,IraqSTI,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.offiziere.ch,www.offiziere.ch,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
IrascibleProf,IrascibleProf,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
irenejuliawise,irenejuliawise,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IreneSlv,IreneSlv,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
irenezoealameda,irenezoealameda,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Irenie_M,Irenie_M,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
IrinaGhaplanyan,IrinaGhaplanyan,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
irisbreeze,irisbreeze,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
irish_news,irish_news,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.irishnews.com,www.irishnews.com,,Target,Web_Domain,2,0,2,6,0,6,0,0,0,0,0
IRMagazine,IRMagazine,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
